customer_id,total_orders,avg_order_value,pct_hot_bev,pct_cold_bev,pct_snacks,pct_meals,pct_desserts,avg_hour,pct_morning,pct_afternoon,pct_evening,pct_summer,pct_monsoon,pct_winter,profile,is_vegetarian,profile_morning_office_goer,profile_college_student,profile_family_visitor,profile_quick_lunch_person,profile_dessert_and_snack_lover,total_orders_norm,avg_order_value_norm
C00033,27,76.6,0.24,0.1,0.38,0.06,0.22,11.88,0.46,0.52,0.02,0.28,0.16,0.5,dessert_and_snack_lover,True,0,0,0,0,1,0.14835164835164835,0.38299999999999995
C00034,26,77.95918367346938,0.3673469387755102,0.04081632653061224,0.3469387755102041,0.10204081632653061,0.14285714285714285,11.285714285714286,0.40816326530612246,0.5918367346938775,0.0,0.1836734693877551,0.16326530612244897,0.6122448979591837,morning_office_goer,True,1,0,0,0,0,0.14285714285714285,0.3897959183673469
C00035,29,80.7843137254902,0.3137254901960784,0.0392156862745098,0.37254901960784315,0.1568627450980392,0.11764705882352941,11.882352941176471,0.37254901960784315,0.6274509803921569,0.0,0.09803921568627451,0.058823529411764705,0.7254901960784313,dessert_and_snack_lover,True,0,0,0,0,1,0.15934065934065933,0.403921568627451
C00036,22,76.5,0.325,0.05,0.425,0.1,0.1,11.575,0.425,0.55,0.025,0.5,0.1,0.375,dessert_and_snack_lover,True,0,0,0,0,1,0.12087912087912088,0.3825
C00037,22,80.20833333333333,0.4166666666666667,0.0625,0.3125,0.0625,0.14583333333333334,10.541666666666666,0.5833333333333334,0.4166666666666667,0.0,0.4375,0.020833333333333332,0.5,morning_office_goer,True,1,0,0,0,0,0.12087912087912088,0.40104166666666663
C00038,22,74.14634146341463,0.4146341463414634,0.0,0.3170731707317073,0.04878048780487805,0.21951219512195122,12.634146341463415,0.36585365853658536,0.4878048780487805,0.14634146341463414,0.3902439024390244,0.0,0.6097560975609756,morning_office_goer,True,1,0,0,0,0,0.12087912087912088,0.37073170731707317
C00039,19,79.6078431372549,0.29411764705882354,0.0784313725490196,0.27450980392156865,0.13725490196078433,0.21568627450980393,12.07843137254902,0.39215686274509803,0.5294117647058824,0.0784313725490196,0.4117647058823529,0.13725490196078433,0.3333333333333333,college_student,True,0,1,0,0,0,0.1043956043956044,0.39803921568627454
C00040,17,87.94117647058823,0.3235294117647059,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.20588235294117646,12.147058823529411,0.35294117647058826,0.6470588235294118,0.0,0.23529411764705882,0.23529411764705882,0.5,morning_office_goer,True,1,0,0,0,0,0.09340659340659341,0.43970588235294117
C00041,20,79.6969696969697,0.3939393939393939,0.030303030303030304,0.36363636363636365,0.12121212121212122,0.09090909090909091,10.878787878787879,0.5151515151515151,0.48484848484848486,0.0,0.30303030303030304,0.15151515151515152,0.5454545454545454,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.3984848484848485
C00042,17,78.33333333333333,0.4166666666666667,0.027777777777777776,0.3888888888888889,0.027777777777777776,0.1388888888888889,10.722222222222221,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.6111111111111112,morning_office_goer,True,1,0,0,0,0,0.09340659340659341,0.39166666666666666
C00043,23,74.56521739130434,0.30434782608695654,0.021739130434782608,0.34782608695652173,0.13043478260869565,0.1956521739130435,11.282608695652174,0.45652173913043476,0.5434782608695652,0.0,0.21739130434782608,0.0,0.717391304347826,dessert_and_snack_lover,True,0,0,0,0,1,0.12637362637362637,0.3728260869565217
C00044,16,78.92857142857143,0.35714285714285715,0.03571428571428571,0.2857142857142857,0.14285714285714285,0.17857142857142858,11.464285714285714,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,0.03571428571428571,0.5357142857142857,morning_office_goer,True,1,0,0,0,0,0.08791208791208792,0.39464285714285713
C00045,15,90.85714285714286,0.42857142857142855,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.22857142857142856,12.17142857142857,0.34285714285714286,0.6571428571428571,0.0,0.5714285714285714,0.08571428571428572,0.34285714285714286,dessert_and_snack_lover,True,0,0,0,0,1,0.08241758241758242,0.4542857142857143
C00046,21,81.94444444444444,0.4444444444444444,0.027777777777777776,0.3055555555555556,0.1111111111111111,0.1111111111111111,12.416666666666666,0.3333333333333333,0.6388888888888888,0.027777777777777776,0.1388888888888889,0.25,0.5833333333333334,morning_office_goer,True,1,0,0,0,0,0.11538461538461539,0.4097222222222222
C00047,17,78.57142857142857,0.32142857142857145,0.03571428571428571,0.35714285714285715,0.10714285714285714,0.17857142857142858,11.928571428571429,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,dessert_and_snack_lover,True,0,0,0,0,1,0.09340659340659341,0.39285714285714285
C00048,16,80.25,0.275,0.05,0.375,0.15,0.15,13.025,0.25,0.7,0.05,0.225,0.075,0.7,dessert_and_snack_lover,True,0,0,0,0,1,0.08791208791208792,0.40125
C00049,23,85.0,0.38,0.06,0.28,0.08,0.2,11.1,0.44,0.56,0.0,0.32,0.08,0.5,morning_office_goer,True,1,0,0,0,0,0.12637362637362637,0.425
C00050,20,75.78947368421052,0.2894736842105263,0.05263157894736842,0.42105263157894735,0.07894736842105263,0.15789473684210525,10.868421052631579,0.631578947368421,0.3684210526315789,0.0,0.2631578947368421,0.21052631578947367,0.4473684210526316,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.3789473684210526
C00051,20,78.71794871794872,0.2564102564102564,0.02564102564102564,0.38461538461538464,0.15384615384615385,0.1794871794871795,12.692307692307692,0.23076923076923078,0.717948717948718,0.05128205128205128,0.3333333333333333,0.07692307692307693,0.5128205128205128,dessert_and_snack_lover,True,0,0,0,0,1,0.10989010989010989,0.3935897435897436
C00052,12,72.38095238095238,0.2857142857142857,0.09523809523809523,0.42857142857142855,0.0,0.19047619047619047,11.142857142857142,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.19047619047619047,0.42857142857142855,morning_office_goer,True,1,0,0,0,0,0.06593406593406594,0.3619047619047619
C00053,22,86.08695652173913,0.43478260869565216,0.021739130434782608,0.1956521739130435,0.13043478260869565,0.21739130434782608,13.58695652173913,0.17391304347826086,0.7608695652173914,0.06521739130434782,0.13043478260869565,0.1956521739130435,0.6521739130434783,morning_office_goer,True,1,0,0,0,0,0.12087912087912088,0.4304347826086956
C00054,17,75.14285714285714,0.2571428571428571,0.02857142857142857,0.34285714285714286,0.11428571428571428,0.2571428571428571,10.657142857142857,0.5714285714285714,0.42857142857142855,0.0,0.2,0.05714285714285714,0.7142857142857143,morning_office_goer,True,1,0,0,0,0,0.09340659340659341,0.37571428571428567
C00055,11,81.0,0.25,0.1,0.35,0.15,0.15,13.25,0.25,0.75,0.0,0.25,0.15,0.5,dessert_and_snack_lover,True,0,0,0,0,1,0.06043956043956044,0.405
C00056,23,77.77777777777777,0.37037037037037035,0.037037037037037035,0.37037037037037035,0.09259259259259259,0.12962962962962962,11.907407407407407,0.3148148148148148,0.6666666666666666,0.018518518518518517,0.37037037037037035,0.16666666666666666,0.46296296296296297,morning_office_goer,True,1,0,0,0,0,0.12637362637362637,0.38888888888888884
C00057,23,84.34782608695652,0.391304347826087,0.06521739130434782,0.34782608695652173,0.10869565217391304,0.08695652173913043,12.195652173913043,0.41304347826086957,0.5869565217391305,0.0,0.5434782608695652,0.06521739130434782,0.34782608695652173,morning_office_goer,True,1,0,0,0,0,0.12637362637362637,0.42173913043478256
C00058,11,88.18181818181819,0.4090909090909091,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.18181818181818182,11.227272727272727,0.36363636363636365,0.6363636363636364,0.0,0.2727272727272727,0.0,0.7272727272727273,quick_lunch_person,True,0,0,0,1,0,0.06043956043956044,0.4409090909090909
C00059,18,83.4,0.32,0.04,0.24,0.1,0.3,11.26,0.4,0.6,0.0,0.5,0.0,0.42,quick_lunch_person,True,0,0,0,1,0,0.0989010989010989,0.41700000000000004
C00060,8,86.25,0.4375,0.0625,0.25,0.1875,0.0625,11.75,0.4375,0.5625,0.0,0.1875,0.0,0.75,quick_lunch_person,True,0,0,0,1,0,0.04395604395604396,0.43125
C00061,14,82.41379310344827,0.3448275862068966,0.06896551724137931,0.3448275862068966,0.13793103448275862,0.10344827586206896,12.275862068965518,0.3103448275862069,0.6896551724137931,0.0,0.13793103448275862,0.0,0.8620689655172413,dessert_and_snack_lover,True,0,0,0,0,1,0.07692307692307693,0.41206896551724137
C00062,20,87.5,0.3611111111111111,0.05555555555555555,0.25,0.1388888888888889,0.19444444444444445,12.0,0.4166666666666667,0.5833333333333334,0.0,0.2777777777777778,0.0,0.6388888888888888,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.4375
C00063,12,68.42105263157895,0.21052631578947367,0.05263157894736842,0.5263157894736842,0.10526315789473684,0.10526315789473684,10.105263157894736,0.6842105263157895,0.3157894736842105,0.0,0.21052631578947367,0.15789473684210525,0.42105263157894735,morning_office_goer,True,1,0,0,0,0,0.06593406593406594,0.34210526315789475
C00064,8,74.375,0.1875,0.125,0.4375,0.0,0.25,12.5625,0.375,0.625,0.0,0.25,0.0,0.75,morning_office_goer,True,1,0,0,0,0,0.04395604395604396,0.371875
C00065,15,83.33333333333333,0.4074074074074074,0.0,0.2962962962962963,0.18518518518518517,0.1111111111111111,11.703703703703704,0.2962962962962963,0.7037037037037037,0.0,0.07407407407407407,0.2222222222222222,0.7037037037037037,quick_lunch_person,True,0,0,0,1,0,0.08241758241758242,0.41666666666666663
C00066,15,85.18518518518519,0.4444444444444444,0.0,0.37037037037037035,0.07407407407407407,0.1111111111111111,11.814814814814815,0.4074074074074074,0.5185185185185185,0.07407407407407407,0.25925925925925924,0.0,0.6296296296296297,morning_office_goer,True,1,0,0,0,0,0.08241758241758242,0.42592592592592593
C00067,20,77.14285714285714,0.37142857142857144,0.0,0.42857142857142855,0.05714285714285714,0.14285714285714285,11.542857142857143,0.4,0.6,0.0,0.4,0.02857142857142857,0.45714285714285713,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.3857142857142857
C00068,12,70.0,0.2857142857142857,0.0,0.5238095238095238,0.09523809523809523,0.09523809523809523,12.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.047619047619047616,0.6666666666666666,dessert_and_snack_lover,True,0,0,0,0,1,0.06593406593406594,0.35
C00069,15,74.57142857142857,0.4857142857142857,0.0,0.2857142857142857,0.0,0.22857142857142856,12.685714285714285,0.37142857142857144,0.6285714285714286,0.0,0.17142857142857143,0.02857142857142857,0.8,college_student,True,0,1,0,0,0,0.08241758241758242,0.37285714285714283
C00070,22,80.81632653061224,0.2857142857142857,0.04081632653061224,0.32653061224489793,0.20408163265306123,0.14285714285714285,12.673469387755102,0.30612244897959184,0.673469387755102,0.02040816326530612,0.32653061224489793,0.1836734693877551,0.4897959183673469,dessert_and_snack_lover,True,0,0,0,0,1,0.12087912087912088,0.40408163265306124
C00071,12,77.77777777777777,0.3333333333333333,0.07407407407407407,0.2962962962962963,0.1111111111111111,0.18518518518518517,10.11111111111111,0.5555555555555556,0.4444444444444444,0.0,0.4074074074074074,0.037037037037037035,0.5555555555555556,morning_office_goer,True,1,0,0,0,0,0.06593406593406594,0.38888888888888884
C00072,10,73.52941176470588,0.35294117647058826,0.058823529411764705,0.47058823529411764,0.0,0.11764705882352941,12.235294117647058,0.29411764705882354,0.7058823529411765,0.0,0.29411764705882354,0.11764705882352941,0.5882352941176471,dessert_and_snack_lover,True,0,0,0,0,1,0.054945054945054944,0.36764705882352944
C00073,16,81.73913043478261,0.4782608695652174,0.043478260869565216,0.2608695652173913,0.043478260869565216,0.17391304347826086,10.565217391304348,0.6086956521739131,0.391304347826087,0.0,0.17391304347826086,0.08695652173913043,0.6956521739130435,morning_office_goer,True,1,0,0,0,0,0.08791208791208792,0.40869565217391307
C00074,13,88.78787878787878,0.42424242424242425,0.06060606060606061,0.21212121212121213,0.12121212121212122,0.18181818181818182,12.909090909090908,0.15151515151515152,0.8484848484848485,0.0,0.030303030303030304,0.24242424242424243,0.6060606060606061,morning_office_goer,True,1,0,0,0,0,0.07142857142857142,0.4439393939393939
C00075,17,80.29411764705883,0.38235294117647056,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.38235294117647056,12.382352941176471,0.4411764705882353,0.5588235294117647,0.0,0.20588235294117646,0.058823529411764705,0.6470588235294118,college_student,True,0,1,0,0,0,0.09340659340659341,0.40147058823529413
C00076,22,86.5,0.35,0.05,0.3,0.15,0.15,9.95,0.675,0.325,0.0,0.25,0.125,0.575,morning_office_goer,True,1,0,0,0,0,0.12087912087912088,0.4325
C00077,10,81.57894736842105,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.15789473684210525,13.0,0.15789473684210525,0.8421052631578947,0.0,0.05263157894736842,0.21052631578947367,0.7368421052631579,dessert_and_snack_lover,True,0,0,0,0,1,0.054945054945054944,0.40789473684210525
C00078,10,76.0,0.25,0.1,0.4,0.1,0.15,11.95,0.3,0.7,0.0,0.4,0.15,0.35,dessert_and_snack_lover,True,0,0,0,0,1,0.054945054945054944,0.38
C00079,19,77.5,0.40625,0.0,0.34375,0.0625,0.1875,11.5625,0.46875,0.5,0.03125,0.15625,0.125,0.71875,morning_office_goer,True,1,0,0,0,0,0.1043956043956044,0.3875
C00080,16,84.44444444444444,0.4074074074074074,0.037037037037037035,0.3333333333333333,0.07407407407407407,0.14814814814814814,13.074074074074074,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.18518518518518517,0.2222222222222222,0.5925925925925926,dessert_and_snack_lover,True,0,0,0,0,1,0.08791208791208792,0.4222222222222222
C00081,15,84.0,0.2,0.08571428571428572,0.2571428571428571,0.17142857142857143,0.2857142857142857,11.2,0.5428571428571428,0.45714285714285713,0.0,0.2857142857142857,0.0,0.5714285714285714,dessert_and_snack_lover,True,0,0,0,0,1,0.08241758241758242,0.42
C00082,11,76.84210526315789,0.42105263157894735,0.0,0.3157894736842105,0.05263157894736842,0.21052631578947367,11.210526315789474,0.47368421052631576,0.5263157894736842,0.0,0.0,0.05263157894736842,0.8947368421052632,morning_office_goer,True,1,0,0,0,0,0.06043956043956044,0.38421052631578945
C00083,20,83.40425531914893,0.3617021276595745,0.02127659574468085,0.2978723404255319,0.10638297872340426,0.2127659574468085,11.851063829787234,0.425531914893617,0.574468085106383,0.0,0.3617021276595745,0.23404255319148937,0.3617021276595745,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.41702127659574467
C00084,12,96.84210526315789,0.47368421052631576,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,13.157894736842104,0.2631578947368421,0.7368421052631579,0.0,0.2631578947368421,0.05263157894736842,0.6842105263157895,dessert_and_snack_lover,True,0,0,0,0,1,0.06593406593406594,0.4842105263157894
C00085,8,87.05882352941177,0.4117647058823529,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.058823529411764705,13.176470588235293,0.17647058823529413,0.8235294117647058,0.0,0.6470588235294118,0.0,0.35294117647058826,college_student,True,0,1,0,0,0,0.04395604395604396,0.43529411764705883
C00086,11,76.3157894736842,0.21052631578947367,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.15789473684210525,12.947368421052632,0.2631578947368421,0.7368421052631579,0.0,0.21052631578947367,0.0,0.5263157894736842,dessert_and_snack_lover,True,0,0,0,0,1,0.06043956043956044,0.381578947368421
C00087,20,74.11764705882354,0.3235294117647059,0.029411764705882353,0.38235294117647056,0.08823529411764706,0.17647058823529413,11.205882352941176,0.5588235294117647,0.4411764705882353,0.0,0.5294117647058824,0.029411764705882353,0.4117647058823529,morning_office_goer,True,1,0,0,0,0,0.10989010989010989,0.37058823529411766
C00088,15,82.6086956521739,0.391304347826087,0.0,0.34782608695652173,0.08695652173913043,0.17391304347826086,11.91304347826087,0.30434782608695654,0.6956521739130435,0.0,0.30434782608695654,0.17391304347826086,0.4782608695652174,morning_office_goer,True,1,0,0,0,0,0.08241758241758242,0.4130434782608695
C00089,12,86.45161290322581,0.3870967741935484,0.0967741935483871,0.22580645161290322,0.06451612903225806,0.22580645161290322,12.290322580645162,0.25806451612903225,0.7419354838709677,0.0,0.16129032258064516,0.03225806451612903,0.8064516129032258,morning_office_goer,True,1,0,0,0,0,0.06593406593406594,0.432258064516129
C00090,9,82.0,0.4666666666666667,0.0,0.4666666666666667,0.06666666666666667,0.0,12.733333333333333,0.2,0.8,0.0,0.06666666666666667,0.0,0.8666666666666667,dessert_and_snack_lover,True,0,0,0,0,1,0.04945054945054945,0.41
C00091,12,78.07692307692308,0.34615384615384615,0.0,0.2692307692307692,0.15384615384615385,0.23076923076923078,12.5,0.4230769230769231,0.5769230769230769,0.0,0.2692307692307692,0.07692307692307693,0.5384615384615384,dessert_and_snack_lover,True,0,0,0,0,1,0.06593406593406594,0.3903846153846154
C00092,7,90.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,11.642857142857142,0.42857142857142855,0.5714285714285714,0.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,morning_office_goer,True,1,0,0,0,0,0.038461538461538464,0.45
C00093,18,85.55555555555556,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.25,0.1388888888888889,10.88888888888889,0.4722222222222222,0.5277777777777778,0.0,0.2777777777777778,0.16666666666666666,0.5277777777777778,quick_lunch_person,True,0,0,0,1,0,0.0989010989010989,0.4277777777777778
C00094,5,82.5,0.25,0.125,0.375,0.125,0.125,13.375,0.125,0.875,0.0,0.25,0.0,0.75,dessert_and_snack_lover,True,0,0,0,0,1,0.027472527472527472,0.4125
C00095,21,78.9795918367347,0.30612244897959184,0.08163265306122448,0.2857142857142857,0.10204081632653061,0.22448979591836735,12.26530612244898,0.30612244897959184,0.673469387755102,0.02040816326530612,0.40816326530612246,0.10204081632653061,0.40816326530612246,morning_office_goer,True,1,0,0,0,0,0.11538461538461539,0.3948979591836735
